,date,attendance,host
2905,201502040,12544,MIL
2906,201502040,11517,MIN
2907,201502040,17156,NOP
2908,201502040,18581,SAS
2909,201502040,19800,TOR
2910,201502040,19911,UTA
2911,201502050,17019,CHO
2912,201502050,20562,CLE
2913,201502050,19488,POR
2914,201502050,16993,SAC
2915,201502060,19225,ATL
2916,201502060,18322,BOS
2917,201502060,17732,BRK
2918,201502060,17035,DET
2919,201502060,18239,HOU
2920,201502060,18165,IND
2921,201502060,14388,MIN
2922,201502060,18203,OKC
2923,201502060,16206,ORL
2924,201502060,18055,PHO
2925,201502060,18581,SAS
2926,201502060,19800,TOR
2927,201502070,20398,DAL
2928,201502070,16470,MIL
2929,201502070,18402,NOP
2930,201502070,19812,NYK
2931,201502070,16739,PHI
2932,201502070,19128,UTA
2933,201502070,20356,WAS
2934,201502080,16991,CHO
2935,201502080,20562,CLE
2936,201502080,16075,DET
2937,201502080,18243,HOU
2938,201502080,18119,MEM
2939,201502080,18203,OKC
2940,201502080,16944,ORL
2941,201502080,17013,SAC
2942,201502080,19800,TOR
2943,201502090,20082,DAL
2944,201502090,16511,DEN
2945,201502090,16691,IND
2946,201502090,19851,MIA
2947,201502090,12431,MIL
2948,201502090,10987,MIN
2949,201502090,15321,NOP
2950,201502090,16247,PHI
2951,201502090,16031,WAS
2952,201502100,21560,CHI
2953,201502100,15876,CHO
2954,201502100,18466,LAL
2955,201502100,16901,MEM
2956,201502100,17071,PHO
2957,201502110,16083,BOS
2958,201502110,20562,CLE
2959,201502110,19947,DAL
2960,201502110,14617,DET
2961,201502110,19060,LAC
2962,201502110,13046,MIL
2963,201502110,14303,MIN
2964,201502110,17074,NOP
2965,201502110,18203,OKC
2966,201502110,15473,ORL
2967,201502110,19585,POR
2968,201502110,19800,TOR
2969,201502120,21920,CHI
2970,201502190,19358,LAC
2971,201502190,18203,OKC
2972,201502200,18968,ATL
2973,201502200,20389,DAL
2974,201502200,19053,DET
2975,201502200,19596,GSW
2976,201502200,18997,LAL
2977,201502200,16110,MIL
2978,201502200,14077,MIN
2979,201502200,19812,NYK
2980,201502200,18259,ORL
2981,201502200,16777,PHI
2982,201502200,17317,SAC
2983,201502200,19911,UTA
2984,201502200,20356,WAS
2985,201502210,22292,CHI
2986,201502210,19303,CHO
2987,201502210,18329,HOU
2988,201502210,19133,LAC
2989,201502210,19982,MIA
2990,201502220,20347,DAL
2991,201502220,18371,DET
2992,201502220,17789,IND
2993,201502220,18997,LAL
2994,201502220,14787,MIL
2995,201502220,19812,NYK
2996,201502220,18203,OKC
2997,201502220,16108,ORL
2998,201502220,19782,POR
2999,201502230,21434,CHI
3000,201502230,13127,DEN
3001,201502230,18240,HOU
3002,201502230,19161,LAC
3003,201502230,19802,MIA
3004,201502230,16514,NOP
3005,201502230,17076,PHO
3006,201502230,18782,UTA
3007,201502240,20151,DAL
3008,201502240,19087,DET
3009,201502240,18203,OKC
3010,201502240,20356,WAS
3011,201502250,16126,ATL
3012,201502250,16899,BOS
3013,201502250,21509,CHI
3014,201502250,12813,DEN
3015,201502250,18154,HOU
3016,201502250,12763,MIL
3017,201502250,19856,MIN
3018,201502250,16097,NOP
3019,201502250,18309,ORL
3020,201502250,19650,POR
3021,201502250,16794,SAC
3022,201502250,19911,UTA
3023,201502260,20562,CLE
3024,201502260,17514,PHO
3025,201502270,18968,ATL
3026,201502270,18624,BOS
3027,201502270,21635,CHI
3028,201502270,15002,DEN
3029,201502270,16182,DET
3030,201502270,18139,HOU
3031,201502270,18165,IND
3032,201502270,18997,LAL
3033,201502270,18119,MEM
3034,201502270,17797,NOP
3035,201502270,18089,PHI
3036,201502270,19962,POR
3037,201502270,17317,SAC
3038,201502270,19800,TOR
3039,201502280,20367,DAL
3040,201502280,19733,MIA
3041,201502280,19356,MIN
3042,201502280,19812,NYK
3043,201502280,18055,PHO
3044,201502280,19515,UTA
3045,201502280,20356,WAS
3046, poptip s,Attend.,ort
3047,201503010,18624,BOS
3048,201503010,21680,CHI
3049,201503010,13109,DEN
3050,201503010,18345,HOU
3051,201503010,16581,IND
3052,201503010,18997,LAL
3053,201503010,15422,ORL
3054,201503010,16776,SAC
3055,201503020,17732,BRK
3056,201503020,20367,DAL
3057,201503020,19600,MIA
3058,201503020,18239,MIN
3059,201503020,10742,PHI
3060,201503030,18968,ATL
3061,201503030,21468,CHI
3062,201503030,16947,CHO
3063,201503030,20562,CLE
3064,201503030,12234,DEN
3065,201503030,16779,MEM
3066,201503030,19812,NYK
3067,201503040,16354,BOS
3068,201503040,16691,BRK
3069,201503040,19596,GSW
3070,201503040,18224,HOU
3071,201503040,15981,IND
3072,201503040,19060,LAC
3073,201503040,19600,MIA
3074,201503040,13848,MIN
3075,201503040,16925,NOP
3076,201503040,18203,OKC
3077,201503040,15822,ORL
3078,201503040,18581,SAS
3079,201503040,19800,TOR
3080,201503050,21696,CHI
3081,201503050,19499,POR
3082,201503060,19244,ATL
3083,201503060,16445,BRK
3084,201503060,19080,CHO
3085,201503060,19596,GSW
3086,201503060,18193,HOU
3087,201503060,18165,IND
3088,201503060,17399,MEM
3089,201503060,17274,NOP
3090,201503060,15112,ORL
3091,201503060,15811,PHI
3092,201503060,18581,SAS
3093,201503060,20356,WAS
3094,201503070,20562,CLE
3095,201503070,15231,DEN
3096,201503070,19600,MIA
3097,201503070,16216,MIL
3098,201503070,19356,MIN
3099,201503070,17346,NOP
3100,201503070,19812,NYK
3101,201503070,17624,PHI
3102,201503080,17041,BRK
3103,201503080,15673,DET
3104,201503080,19596,GSW
3105,201503080,18997,LAL
3106,201503080,18203,OKC
3107,201503080,17041,ORL
3108,201503080,18581,SAS
3109,201503090,18418,ATL
3110,201503090,21815,CHI
3111,201503090,15119,CHO
3112,201503090,14153,DEN
3113,201503090,19060,LAC
3114,201503090,19600,MIA
3115,201503090,12218,MIL
3116,201503090,18055,PHO
3117,201503100,16422,BRK
3118,201503100,20501,DAL
3119,201503100,17295,IND
3120,201503100,17771,LAL
3121,201503100,18581,SAS
3122,201503100,17121,UTA
3123,201503110,17135,BOS
3124,201503110,15885,CHO
3125,201503110,13217,DEN
3126,201503110,19596,GSW
3127,201503110,19600,MIA
3128,201503110,12593,MIL
3129,201503110,18203,OKC
3130,201503110,12400,PHI
3131,201503110,17367,PHO
3132,201503110,19279,POR
3133,201503120,15729,IND
3134,201503120,18997,LAL
3135,201503120,18581,SAS
3136,201503120,18781,UTA
3137,201503120,18186,WAS
3138,201503130,18624,BOS
3139,201503130,19183,CHO
3140,201503130,20444,DAL
3141,201503130,19155,DEN
3142,201503130,18203,OKC
3143,201503130,12331,PHI
3144,201503130,17136,PHO
3145,201503130,19486,POR
3146,201503130,19800,TOR
3147,201503140,19596,GSW
3148,201503140,18165,IND
3149,201503140,18119,MEM
3150,201503140,14865,PHI
3151,201503140,19911,UTA
3152,201503140,20356,WAS
3153,201503150,19211,LAC
3154,201503150,17422,LAL
3155,201503150,17248,NOP
3156,201503150,18203,OKC
3157,201503150,17786,ORL
3158,201503150,17264,PHO
3159,201503150,18581,SAS
3160,201503150,19800,TOR
3161,201503160,16553,BOS
3162,201503160,20231,DAL
3163,201503160,19596,GSW
3164,201503160,17060,IND
3165,201503160,16614,MEM
3166,201503160,19626,MIA
3167,201503160,14234,MIN
3168,201503160,16835,SAC
3169,201503160,16743,UTA
3170,201503160,17324,WAS
3171,201503170,14399,DET
3172,201503170,18235,HOU
3173,201503170,19060,LAC
3174,201503170,17881,NOP
3175,201503170,19812,NYK
3176,201503180,21753,CHI
3177,201503180,20562,CLE
3178,201503180,20294,DAL
3179,201503180,19596,GSW
3180,201503180,19621,MIA
3181,201503180,14831,MIL
3182,201503180,18203,OKC
3183,201503180,10776,PHI
3184,201503180,16785,SAC
3185,201503180,19800,TOR
3186,201503180,19498,UTA
3187,201503190,18456,HOU
3188,201503190,17407,LAL
3189,201503190,19812,NYK
3190,201503190,18055,PHO
3191,201503200,16272,BRK
3192,201503200,21998,CHI
3193,201503200,20562,CLE
3194,201503200,20399,DAL
3195,201503200,19596,GSW
3196,201503200,19218,LAC
3197,201503200,19710,MIA
3198,201503200,18203,OKC
3199,201503200,16203,ORL
3200,201503200,10079,PHI
3201,201503200,16799,SAC
3202,201503200,18581,SAS
3203,201503210,20347,DET
3204,201503210,19596,GSW
3205,201503210,18340,HOU
3206,201503210,16453,IND
3207,201503210,17898,MEM
3208,201503220,19193,ATL
3209,201503220,18624,BOS
3210,201503220,19299,LAC
3211,201503220,17891,LAL
3212,201503220,16687,MIL
3213,201503220,15262,MIN
3214,201503220,18203,OKC
3215,201503220,15788,ORL
3216,201503220,17435,PHO
3217,201503220,17008,SAC
3218,201503220,19800,TOR
3219,201503230,16814,BRK
3220,201503230,21646,CHI
3221,201503230,19596,GSW
3222,201503230,16201,IND
3223,201503230,19812,NYK
3224,201503230,19911,UTA
3225,201503240,20328,DAL
3226,201503240,14420,DET
3227,201503240,12313,MIL
3228,201503240,18203,OKC
3229,201503240,19985,POR
3230,201503240,16636,SAC
3231,201503250,18624,BOS
3232,201503250,15091,CHO
3233,201503250,14068,DEN
3234,201503250,18119,MEM
3235,201503250,13438,MIN
3236,201503250,17077,NOP
3237,201503250,19812,NYK
3238,201503250,17224,ORL
3239,201503250,17589,PHO
3240,201503250,18581,SAS
3241,201503250,19800,TOR
3242,201503250,19911,UTA
3243,201503250,18514,WAS
3244,201503260,15366,MIL
3245,201503270,19233,ATL
3246,201503270,17732,BRK
3247,201503270,15312,DEN
3248,201503270,18322,HOU
3249,201503270,18119,MEM
3250,201503270,17669,NOP
3251,201503270,19812,NYK
3252,201503270,16427,ORL
3253,201503270,16070,PHI
3254,201503270,17219,PHO
3255,201503270,18581,SAS
3256,201503270,19800,TOR
3257,201503270,18441,WAS
3258,201503280,22152,CHI
3259,201503280,19122,CHO
3260,201503280,18717,MIL
3261,201503280,19769,POR
3262,201503280,19911,UTA
3263,201503290,18624,BOS
3264,201503290,17732,BRK
3265,201503290,20562,CLE
3266,201503290,17358,IND
3267,201503290,19685,MIA
3268,201503290,17576,NOP
3269,201503290,17538,PHO
3270,201503290,18581,SAS
3271,201503290,20356,WAS
3272,201503300,18453,ATL
3273,201503300,15140,CHO
3274,201503300,17218,MEM
3275,201503300,12229,MIN
3276,201503300,13501,PHI
3277,201503300,19441,POR
3278,201503300,19800,TOR
3279,201503310,16756,BRK
3280,201503310,14242,DET
3281,201503310,19601,LAC
3282,201503310,20047,MIA
3283, poptip s,Attend.,ort
3284,201504010,18624,BOS
3285,201504010,15372,CHO
3286,201504010,18312,HOU
3287,201504010,17165,LAL
3288,201504010,15215,MIL
3289,201504010,12699,MIN
3290,201504010,19812,NYK
3291,201504010,18203,OKC
3292,201504010,17229,ORL
3293,201504010,19639,POR
3294,201504010,18275,UTA
3295,201504010,17501,WAS
3296,201504020,20562,CLE
3297,201504020,20062,DAL
3298,201504020,19596,GSW
3299,201504030,18624,BOS
3300,201504030,17732,BRK
3301,201504030,22058,CHI
3302,201504030,18165,IND
3303,201504030,18997,LAL
3304,201504030,18119,MEM
3305,201504030,18334,MIN
3306,201504030,17021,SAC
3307,201504030,18581,SAS
3308,201504030,19389,WAS
3309,201504040,18769,ATL
3310,201504040,17286,CHO
3311,201504040,20407,DAL
3312,201504040,15566,DEN
3313,201504040,16133,DET
3314,201504040,18119,MEM
3315,201504040,14090,MIL
3316,201504040,18055,PHO
3317,201504040,19781,POR
3318,201504040,19800,TOR
3319,201504050,20562,CLE
3320,201504050,18165,IND
3321,201504050,18997,LAL
3322,201504050,19812,NYK
3323,201504050,18203,OKC
3324,201504050,16716,SAC
3325,201504050,18581,SAS
3326,201504060,17416,BRK
3327,201504070,18650,ATL
3328,201504070,19438,LAC
3329,201504070,19694,MIA
3330,201504070,18097,NOP
3331,201504070,18203,OKC
3332,201504070,16770,SAC
3333,201504080,17732,BRK
3334,201504080,15593,CHO
3335,201504080,20262,DAL
3336,201504080,13338,DEN
3337,201504080,14284,DET
3338,201504080,17518,MEM
3339,201504080,14629,MIL
3340,201504080,19812,NYK
3341,201504080,18249,ORL
3342,201504080,12611,PHI
3343,201504080,19499,POR
3344,201504080,18581,SAS
3345,201504080,18351,UTA
3346,201504090,19596,GSW
3347,201504090,19641,MIA
3348,201504100,18462,ATL
3349,201504100,17732,BRK
3350,201504100,20562,CLE
3351,201504100,14041,DEN
3352,201504100,18561,DET
3353,201504100,18457,HOU
3354,201504100,17880,LAL
3355,201504100,17954,NOP
3356,201504100,19812,NYK
3357,201504100,18203,OKC
3358,201504100,16227,ORL
3359,201504100,18873,UTA
3360,201504110,22273,CHI
3361,201504110,19596,GSW
3362,201504110,19401,LAC
3363,201504110,19689,MIA
3364,201504110,17207,ORL
3365,201504110,19908,POR
3366,201504120,18624,BOS
3367,201504120,14004,DEN
3368,201504120,17297,DET
3369,201504120,18318,HOU
3370,201504120,18165,IND
3371,201504120,18071,LAL
3372,201504120,16504,MIL
3373,201504120,18581,SAS
3374,201504120,19041,WAS
3375,201504130,18265,ATL
3376,201504130,17732,BRK
3377,201504130,15797,CHO
3378,201504130,20562,CLE
3379,201504130,19596,GSW
3380,201504130,19060,LAC
3381,201504130,19600,MIA
3382,201504130,13009,MIN
3383,201504130,18203,OKC
3384,201504130,10598,PHI
3385,201504130,17317,SAC
3386,201504130,19911,UTA
3387,201504140,18624,BOS
3388,201504140,18165,IND
3389,201504140,18055,PHO
3390,201504150,17098,BRK
3391,201504150,22172,CHI
3392,201504150,20562,CLE
3393,201504150,20352,DAL
3394,201504150,19596,GSW
3395,201504150,18320,HOU
3396,201504150,18997,LAL
3397,201504150,17109,MEM
3398,201504150,17316,MIL
3399,201504150,18250,MIN
3400,201504150,18524,NOP
3401,201504150,19812,NYK
3402,201504150,14476,PHI
3403,201504150,19800,TOR
3404,201504180,21812,CHI
3405,201504180,19596,GSW
3406,201504180,18231,HOU
3407,201504180,19800,TOR
3408,201504190,18440,ATL
3409,201504190,20562,CLE
3410,201504190,19309,LAC
3411,201504190,18119,MEM
3412,201504200,21661,CHI
3413,201504200,19596,GSW
3414,201504210,20562,CLE
3415,201504210,18243,HOU
3416,201504210,19800,TOR
3417,201504220,18207,ATL
3418,201504220,19482,LAC
3419,201504220,18119,MEM
3420,201504230,18624,BOS
3421,201504230,18717,MIL
3422,201504230,18444,NOP
3423,201504240,20651,DAL
3424,201504240,18581,SAS
3425,201504240,20356,WAS
3426,201504250,17732,BRK
3427,201504250,18717,MIL
3428,201504250,18443,NOP
3429,201504250,19945,POR
3430,201504260,18624,BOS
3431,201504260,20589,DAL
3432,201504260,18581,SAS
3433,201504260,20356,WAS
3434,201504270,17732,BRK
3435,201504270,21814,CHI
3436,201504270,19541,POR
3437,201504280,18231,HOU
3438,201504280,19571,LAC
3439,201504290,18105,ATL
3440,201504290,18119,MEM
3441,201504300,18717,MIL
3442,201504300,18581,SAS
3443, poptip s,Attend.,ort
3444,201505010,17732,BRK
3445,201505020,19588,LAC
3446,201505030,18148,ATL
3447,201505030,19596,GSW
3448,201505040,20562,CLE
3449,201505040,18231,HOU
3450,201505050,18131,ATL
3451,201505050,19596,GSW
3452,201505060,20562,CLE
3453,201505060,18310,HOU
3454,201505080,22246,CHI
3455,201505080,19367,LAC
3456,201505090,18119,MEM
3457,201505090,20356,WAS
3458,201505100,22256,CHI
3459,201505100,19490,LAC
3460,201505110,18119,MEM
3461,201505110,20356,WAS
3462,201505120,20562,CLE
3463,201505120,18142,HOU
3464,201505130,18854,ATL
3465,201505130,19596,GSW
3466,201505140,22695,CHI
3467,201505140,19417,LAC
3468,201505150,18119,MEM
3469,201505150,20356,WAS
3470,201505170,18463,HOU
3471,201505190,19596,GSW
3472,201505200,18489,ATL
3473,201505210,19596,GSW
3474,201505220,18670,ATL
3475,201505230,18282,HOU
3476,201505240,20562,CLE
3477,201505250,18239,HOU
3478,201505260,20562,CLE
3479,201505270,19596,GSW
3480, poptip s,Attend.,ort
3481,201506040,19596,GSW
3482,201506070,19596,GSW
3483,201506090,20562,CLE
3484,201506110,20562,CLE
3485,201506140,19596,GSW
3486,201506160,20562,CLE
3487, poptip s,Attend.,ort
3488,201410280,18997,LAL
3489,201410280,17097,NOP
3490,201410280,19615,SAS
3491,201410290,18624,BOS
3492,201410290,19439,CHO
3493,201410290,17136,DEN
3494,201410290,18165,IND
3495,201410290,17731,MEM
3496,201410290,19744,MIA
3497,201410290,19812,NYK
3498,201410290,17523,PHO
3499,201410290,19441,POR
3500,201410290,17317,SAC
3501,201410290,19800,TOR
3502,201410290,19911,UTA
3503,201410300,20562,CLE
3504,201410300,19697,DAL
3505,201410300,19060,LAC
3506,201410300,18296,MIN
3507,201410300,18846,ORL
3508,201410310,22879,CHI
3509,201410310,14441,IND
3510,201410310,18997,LAL
3511,201410310,18717,MIL
3512,201410310,15050,PHO
3513,201410310,14648,SAC
3514, poptip s,Attend.,ort
3515,201411010,19118,ATL
3516,201411010,18133,CHO
3517,201411010,19904,DET
3518,201411010,19596,GSW
3519,201411010,18309,HOU
3520,201411010,19356,MIN
3521,201411010,14547,NOP
3522,201411010,18203,OKC
3523,201411010,16141,ORL
3524,201411010,19753,PHI
3525,201411010,17721,UTA
3526,201411010,17992,WAS
3527,201411020,19060,LAC
3528,201411020,19666,MIA
3529,201411020,19812,NYK
3530,201411020,19441,POR
3531,201411030,17732,BRK
3532,201411030,19948,DAL
3533,201411030,12516,DEN
3534,201411030,19060,LAC
3535,201411030,15302,MEM
3536,201411030,12896,PHI
3537,201411040,21809,CHI
3538,201411040,15012,IND
3539,201411040,18997,LAL
3540,201411040,19666,MIA
3541,201411040,14840,NOP
3542,201411040,19812,NYK
3543,201411040,19441,POR
3544,201411040,18877,TOR
3545,201411050,16249,BOS
3546,201411050,16302,BRK
3547,201411050,15874,CHO
3548,201411050,11915,DET
3549,201411050,19596,GSW
3550,201411050,13098,MIL
3551,201411050,12111,PHI
3552,201411050,15377,PHO
3553,201411050,14539,SAC
3554,201411050,18581,SAS
3555,201411050,19911,UTA
3556,201411050,15268,WAS
3557,201411060,18311,HOU
3558,201411060,19441,POR
3559,201411070,17122,BOS
3560,201411070,17732,BRK
3561,201411070,15891,CHO
3562,201411070,19623,DEN
3563,201411070,16102,DET
3564,201411070,18203,OKC
3565,201411070,16379,ORL
3566,201411070,16820,PHI
3567,201411070,15476,PHO
3568,201411070,19800,TOR
3569,201411070,18419,UTA
3570,201411080,17521,ATL
3571,201411080,22104,CHI
3572,201411080,18312,HOU
3573,201411080,17302,IND
3574,201411080,19060,LAC
3575,201411080,19735,MIA
3576,201411080,13841,MIL
3577,201411080,18581,SAS
3578,201411090,16127,BRK
3579,201411090,20195,DAL
3580,201411090,12888,DET
3581,201411090,18997,LAL
3582,201411090,18203,OKC
3583,201411090,16046,PHO
3584,201411090,16046,POR
3585,201411090,18470,TOR
3586,201411100,21431,CHI
3587,201411100,20562,CLE
3588,201411100,12513,IND
3589,201411100,19313,LAC
3590,201411100,19812,NYK
3591,201411110,19663,DAL
3592,201411110,19596,GSW
3593,201411110,17618,MEM
3594,201411110,12390,MIL
3595,201411110,18495,POR
3596,201411110,19800,TOR
3597,201411120,12595,ATL
3598,201411120,17043,BOS
3599,201411120,12611,DEN
3600,201411120,19658,MIA
3601,201411120,18996,MIN
3602,201411120,17359,NOP
3603,201411120,19812,NYK
3604,201411120,15184,PHO
3605,201411120,14708,WAS
3606,201411130,19604,DAL
3607,201411130,19596,GSW
3608,201411130,15666,MEM
3609,201411130,19800,TOR
3610,201411140,17090,ATL
3611,201411140,18624,BOS
3612,201411140,18138,HOU
3613,201411140,16286,IND
3614,201411140,18997,LAL
3615,201411140,14775,NOP
3616,201411140,19812,NYK
3617,201411140,18203,OKC
3618,201411140,15947,ORL
3619,201411140,16291,PHO
3620,201411150,22248,CHI
3621,201411150,20562,CLE
3622,201411150,19730,DAL
3623,201411150,19596,GSW
3624,201411150,19060,LAC
3625,201411150,17215,MEM
3626,201411150,19441,POR
3627,201411150,17317,SAC
3628,201411150,19800,TOR
3629,201411150,19110,WAS
